"id_alumno";"codigo_estudiante";"id_persona";"id_sede"
7543;1807;8327;29
7544;8246;518;41
7545;1567;1701;94
7546;5175;6521;33
7547;3283;1136;54
7548;6088;447;12
7549;9799;2543;42
7550;7670;3010;58
7551;7605;3082;33
7552;2476;2616;68
7553;3319;7152;61
7554;6198;3310;85
7555;4311;359;70
7556;4789;3445;2
7557;3570;240;89
7558;2005;969;76
7559;7593;8360;31
7560;9310;114;18
7561;3952;3670;73
7562;5500;922;23
7563;6219;1908;32
7564;9323;6031;74
7565;8237;1348;67
7566;3113;532;75
7567;2620;5404;68
7568;5842;5215;46
7569;2221;6842;99
7570;8013;8138;2
7571;6241;88;3
7572;2822;3009;64
7573;2193;6075;75
7574;6763;1028;38
7575;2837;6894;12
7576;7222;9274;67
7577;8706;1923;2
7578;5936;9849;99
7579;5015;6289;88
7580;9349;2307;75
7581;6105;3674;8
7582;1484;9944;4
7583;3349;4641;84
7584;6540;513;100
7585;3949;7358;84
7586;1905;4740;53
7587;1834;7302;16
7588;6229;7013;80
7589;7021;2601;18
7590;9667;3716;17
7591;3941;2260;70
7592;2092;3402;34
7593;6185;7569;65
7594;8963;8616;95
7595;2316;6564;72
7596;9839;2316;99
7597;9447;1957;37
7598;6871;5752;57
7599;9045;8380;30
7600;7007;4019;100
7601;3770;1570;35
7602;6647;8777;53
7603;3638;495;67
7604;6874;2527;85
7605;1954;1951;83
7606;2066;1499;89
7607;3431;7767;95
7608;7848;475;36
7609;2647;6969;45
7610;8568;7451;60
7611;8350;837;8
7612;3996;1131;13
7613;6604;3578;58
7614;3011;1548;20
7615;3987;458;36
7616;3453;5941;55
7617;8649;6273;53
7618;3756;322;66
7619;9109;6902;13
7620;4696;6628;87
7621;5398;9410;40
7622;5603;6980;37
7623;5815;6682;42
7624;3639;2808;73
7625;6457;3275;51
7626;8147;4824;70
7627;7294;7159;100
7628;1815;2105;80
7629;2047;4246;49
7630;8635;3421;21
7631;3651;542;100
7632;6613;9208;54
7633;4305;717;64
7634;9822;8463;60
7635;1984;3872;84
7636;4386;4821;100
7637;9779;9281;86
7638;5969;9893;4
7639;4615;4288;72
7640;3733;654;40
7641;5924;2107;83
7642;6173;2399;45
7643;1962;9628;13
7644;6345;8043;38
7645;7725;8468;61
7646;5668;6574;3
7647;6537;120;94
7648;8256;5369;78
7649;3513;61;72
7650;5551;327;87
7651;1010;3477;23
7652;5892;3645;46
7653;3693;9631;35
7654;6739;2487;22
7655;9451;5500;83
7656;1509;134;8
7657;9999;4224;47
7658;8959;5506;5
7659;2417;8307;46
7660;6262;3113;95
7661;6349;8754;18
7662;6051;991;73
7663;4448;6136;37
7664;4774;7781;55
7665;7050;9414;29
7666;8966;9316;37
7667;5309;5771;46
7668;1088;2907;100
7669;6830;1598;41
7670;3031;2769;54
7671;4275;2362;3
7672;8750;1781;40
7673;5546;5349;54
7674;3717;8233;59
7675;6906;152;25
7676;4611;8448;53
7677;1039;5471;10
7678;5587;2460;39
7679;3977;2296;63
7680;1283;40;91
7681;4832;815;25
7682;8833;8512;19
7683;7859;6860;13
7684;6248;1857;1
7685;7593;1397;23
7686;4676;4913;63
7687;4021;8383;19
7688;1983;9643;9
7689;5842;7388;18
7690;3550;8621;24
7691;1421;1628;38
7692;4855;4175;7
7693;3507;3824;54
7694;2721;6275;34
7695;1552;7719;49
7696;3015;1650;71
7697;7903;2738;13
7698;7335;4631;88
7699;7342;3667;11
7700;2879;7179;6
7701;5787;5124;79
7702;4490;4114;39
7703;3982;2090;19
7704;4101;900;93
7705;2639;398;71
7706;9045;8241;20
7707;4555;5356;62
7708;3731;3019;21
7709;5519;2779;18
7710;5066;8025;24
7711;5626;8597;52
7712;9667;8793;33
7713;1671;6206;18
7714;6009;3340;52
7715;7165;2264;71
7716;7263;3843;3
7717;1218;186;11
7718;5051;4658;59
7719;7794;735;2
7720;5754;8610;47
7721;4814;4468;50
7722;6772;5078;97
7723;3083;2676;82
7724;1233;7797;7
7725;6724;8060;56
7726;6605;2036;12
7727;6159;5180;71
7728;9883;745;28
7729;6358;8559;55
7730;5659;2461;9
7731;2690;5054;51
7732;5101;334;34
7733;1731;5242;34
7734;4878;9525;19
7735;4623;3890;88
7736;6027;978;85
7737;8370;6326;19
7738;8918;9664;13
7739;6711;5547;62
7740;5647;8839;70
7741;3655;3580;75
7742;5710;8885;45
7743;8537;9964;24
7744;2044;9069;74
7745;3452;8214;11
7746;5988;3934;87
7747;6273;8934;30
7748;1509;9746;13
7749;3045;3985;70
7750;1568;4018;70
7751;9423;3371;87
7752;1411;2197;47
7753;9762;8646;28
7754;5331;8136;58
7755;9727;4976;89
7756;3296;3570;44
7757;8794;7219;91
7758;9390;1794;93
7759;8732;7936;95
7760;6623;2038;30
7761;3570;4797;39
7762;4122;3720;100
7763;9387;6465;69
7764;4684;6303;80
7765;9185;7510;11
7766;8027;9741;17
7767;6523;8896;64
7768;9509;4199;79
7769;4956;6352;27
7770;9020;857;70
7771;3492;8566;93
7772;8395;603;31
7773;2345;551;57
7774;2173;6559;75
7775;4397;4803;72
7776;3120;9720;33
7777;8898;2569;80
7778;7448;6396;78
7779;3377;4839;89
7780;6893;3092;71
7781;7835;7335;41
7782;7955;7240;40
7783;2304;5101;46
7784;8086;1907;15
7785;4240;9303;1
7786;6017;3381;76
7787;4254;2959;80
7788;9866;6595;9
7789;3946;3578;45
7790;4292;519;27
7791;7654;6718;51
7792;7967;3762;31
7793;2785;349;47
7794;2461;4647;66
7795;7220;5489;19
7796;3043;6242;37
7797;6336;2859;61
7798;1183;3067;36
7799;2907;4042;49
7800;1370;3234;45
7801;9997;8233;82
7802;6552;5615;82
7803;4417;7598;2
7804;8018;8656;93
7805;7569;8836;40
7806;3337;5770;52
7807;2727;9384;91
7808;3891;9761;41
7809;1020;8038;63
7810;2937;7061;96
7811;3194;4562;7
7812;3364;641;82
7813;4008;5078;65
7814;3853;281;33
7815;4550;2395;38
7816;4737;3139;18
7817;8588;8932;88
7818;6499;1535;80
7819;5555;8848;41
7820;9553;9973;18
7821;4417;5309;5
7822;4903;310;92
7823;3126;2536;59
7824;2599;2;1
7825;9420;8960;13
7826;9971;9868;29
7827;6540;1280;36
7828;9872;2755;30
7829;2666;2102;87
7830;3769;1675;47
7831;2348;5097;37
7832;5839;9712;18
7833;7652;1950;51
7834;5039;8980;5
7835;2764;3315;97
7836;4862;8833;14
7837;7459;9779;45
7838;3584;6805;16
7839;9132;7045;83
7840;6452;2403;72
7841;7607;2417;55
7842;2543;1052;24
7843;4753;5505;36
7844;2351;7366;96
7845;7073;2219;81
7846;1593;1195;93
7847;4297;5516;75
7848;4136;2253;68
7849;9762;6294;1
7850;7574;2642;67
7851;7561;6238;72
7852;9368;3169;67
7853;5045;8413;36
7854;1328;6405;63
7855;8849;1185;77
7856;4078;481;84
7857;5505;6104;74
7858;9141;8021;56
7859;1820;9161;50
7860;8651;4493;38
7861;8267;8191;47
7862;7918;9346;76
7863;5320;1706;45
7864;3147;4073;54
7865;2566;4662;19
7866;9958;7997;67
7867;7047;5143;31
7868;3907;3295;10
7869;1080;5989;29
7870;7258;6177;63
7871;7480;2106;54
7872;2098;8015;62
7873;3358;725;35
7874;3642;6965;21
7875;7518;196;96
7876;4356;6720;24
7877;8017;246;84
7878;4069;3350;37
7879;2489;5061;44
7880;7361;8853;63
7881;8365;6372;60
7882;3472;3420;39
7883;7337;3039;22
7884;2853;401;75
7885;4738;4140;18
7886;8360;441;10
7887;4788;1293;36
7888;5666;5540;58
7889;9464;3849;97
7890;4595;3987;67
7891;6295;6451;67
7892;3723;5574;26
7893;6575;6787;71
7894;7507;6504;74
7895;6361;5201;7
7896;3149;4376;69
7897;4888;2254;95
7898;2003;7475;92
7899;4473;5975;32
7900;8075;8246;11
7901;6476;7928;54
7902;5433;9319;97
7903;5681;9887;2
7904;6440;9361;46
7905;6238;1729;88
7906;5657;841;64
7907;9307;8475;1
7908;1500;1711;4
7909;3696;6171;66
7910;1159;3556;61
7911;5776;8826;7
7912;9069;9479;4
7913;8315;3199;68
7914;5515;4343;81
7915;2628;8539;54
7916;1275;377;85
7917;4148;396;57
7918;3456;1219;30
7919;2567;6334;47
7920;8163;2538;31
7921;9231;994;99
7922;2344;9597;90
7923;3423;6231;38
7924;5989;9370;99
7925;8967;7731;58
7926;4769;1202;67
7927;6834;6139;70
7928;7212;7004;94
7929;3686;6689;85
7930;1396;9439;41
7931;9667;9389;34
7932;4007;763;29
7933;7493;4602;61
7934;5575;3145;55
7935;2648;6040;90
7936;1358;6391;98
7937;4794;8188;85
7938;6532;2922;34
7939;9306;6676;68
7940;2124;4136;48
7941;9721;1794;40
7942;9262;6029;47
7943;3585;6137;93
7944;8652;3041;87
7945;9178;5207;72
7946;7881;4186;69
7947;1561;3772;33
7948;4727;8753;48
7949;8282;5891;42
7950;6729;7695;71
7951;1492;8774;84
7952;2996;5700;60
7953;5282;3105;17
7954;3264;9013;38
7955;9982;5997;64
7956;8490;7961;38
7957;7911;3710;55
7958;4657;7728;68
7959;6228;9236;34
7960;8837;3588;48
7961;7635;9549;34
7962;7793;4093;5
7963;7195;8439;33
7964;5283;4920;14
7965;1215;4052;22
7966;7467;4600;66
7967;4145;9921;15
7968;9540;191;74
7969;5406;8606;48
7970;1094;3198;13
7971;4859;7364;97
7972;8574;7920;17
7973;4655;1225;44
7974;6473;604;38
7975;8901;2493;72
7976;5294;189;7
7977;5927;46;37
7978;1082;6073;48
7979;6785;3269;57
7980;8527;1260;59
7981;8082;4108;60
7982;7039;1142;63
7983;7593;5917;12
7984;1527;8004;87
7985;1101;4894;73
7986;4767;7754;2
7987;6100;6857;31
7988;2666;1328;68
7989;7051;5395;86
7990;1894;4622;72
7991;1676;2291;89
7992;7122;7873;3
7993;5605;5858;36
7994;6354;8133;11
7995;4442;8394;52
7996;6147;9786;67
7997;8566;3335;92
7998;1326;9651;88
7999;5777;7658;56
8000;2277;6896;93
8001;8247;1216;89
8002;9635;8140;35
8003;1237;2241;70
8004;4411;6432;60
8005;1410;3686;8
8006;6162;5740;97
8007;8648;5133;97
8008;2504;1572;51
8009;3455;2043;47
8010;7532;2390;82
8011;7953;910;8
8012;4108;9560;28
8013;7485;3150;22
8014;2964;6915;92
8015;3170;477;20
8016;2708;5639;59
8017;2292;5541;66
8018;2583;7459;50
8019;3958;3248;24
8020;1754;7929;80
8021;1552;8840;99
8022;9941;6277;16
8023;7063;4689;8
8024;9995;6012;90
8025;5830;7394;44
8026;6138;3559;98
8027;1382;2028;98
8028;1011;9198;29
8029;7472;6527;77
8030;9725;2835;42
8031;8050;7510;75
8032;7498;400;100
8033;2722;1838;88
8034;9770;4749;96
8035;5604;8261;66
8036;5351;535;57
8037;5746;8839;21
8038;7593;3984;10
8039;8318;20;92
8040;6125;6310;89
8041;9611;2006;88
8042;7909;4176;20
8043;5711;1559;9
8044;4357;7884;54
8045;6641;4149;92
8046;9985;8105;37
8047;6300;7190;13
8048;2262;4441;5
8049;3484;3396;78
8050;1886;4190;2
8051;6118;2519;2
8052;4123;8058;26
8053;8365;8492;36
8054;7710;943;71
8055;5998;8222;21
8056;3652;1251;89
8057;3548;7414;54
8058;7539;5615;2
8059;4977;7863;89
8060;7179;4444;82
8061;4461;8226;20
8062;8005;4489;78
8063;3310;7386;13
8064;2451;9603;76
8065;8322;923;99
8066;2318;4600;93
8067;9813;5905;70
8068;4759;1544;18
8069;9563;7952;24
8070;1320;8171;10
8071;9999;9893;23
8072;8672;7278;31
8073;6693;8254;35
8074;8111;4713;50
8075;3759;5857;22
8076;1829;8452;80
8077;2663;6480;97
8078;7521;8750;52
8079;1050;3624;80
8080;1346;7361;6
8081;1550;3017;24
8082;7699;3778;32
8083;5219;7430;2
8084;8313;5645;77
8085;6688;8965;1
8086;7429;2830;15
8087;1883;3687;58
8088;4804;9903;81
8089;8094;6171;31
8090;4889;3236;40
8091;2628;2012;73
8092;8350;3169;56
8093;9230;8924;34
8094;1757;1471;89
8095;6997;9205;6
8096;5213;833;1
8097;8490;7628;50
8098;8546;9811;3
8099;9232;1469;79
8100;5844;3245;60
8101;9326;4062;16
8102;8347;1764;53
8103;9695;9263;91
8104;3223;7930;40
8105;2248;7630;66
8106;5123;4084;32
8107;6307;3170;84
8108;3656;1987;99
8109;1090;1035;41
8110;5341;3005;82
8111;8757;1337;84
8112;5810;8013;25
8113;7545;140;78
8114;5346;7289;31
8115;5425;9833;54
8116;1911;535;12
8117;7751;2399;78
8118;9668;9605;78
8119;5078;9518;42
8120;2684;4442;45
8121;4418;6553;12
8122;9015;8001;6
8123;9162;3749;82
8124;3384;6334;88
8125;7130;1674;43
8126;9694;8199;12
8127;9999;149;81
8128;8131;2422;92
8129;2448;5681;28
8130;3383;6577;45
8131;9028;2075;8
8132;3315;183;41
8133;4879;5817;97
8134;4103;6405;15
8135;9180;5194;50
8136;5335;9356;1
8137;8524;5977;91
8138;6036;3774;78
8139;3852;4080;45
8140;2971;2116;58
8141;5986;5838;40
8142;4938;2249;58
8143;3026;2156;42
8144;3782;4799;27
8145;7820;5206;93
8146;3688;9218;95
8147;8517;158;14
8148;1091;9159;58
8149;5043;1647;5
8150;9623;7188;18
8151;8946;6448;6
8152;8578;7977;13
8153;1584;9375;36
8154;5293;9007;27
8155;9993;4881;50
8156;7585;1271;53
8157;2424;4893;75
8158;1486;505;41
8159;8545;6088;89
8160;7199;8491;6
8161;1416;2082;69
8162;1098;7866;65
8163;1863;9917;71
8164;9744;3324;1
8165;9504;3523;60
8166;9353;5107;59
8167;2741;9563;10
8168;6330;2816;86
8169;2600;2244;40
8170;4792;4992;25
8171;3602;8540;51
8172;2100;4546;41
8173;5244;8064;85
8174;1662;7548;59
8175;7430;8920;67
8176;5321;9056;41
8177;6378;569;39
8178;6529;8143;39
8179;3538;3154;93
8180;5986;9640;96
8181;1725;3985;3
8182;6825;6218;75
8183;8130;121;43
8184;3303;3684;36
8185;3274;1629;65
8186;8200;5768;69
8187;1825;8731;15
8188;3793;5704;74
8189;6849;1857;25
8190;1593;3065;57
8191;6642;7827;35
8192;6632;3760;57
8193;1523;491;57
8194;3857;2419;10
8195;7036;1103;23
8196;3645;6746;92
8197;7547;9195;37
8198;3061;9238;72
8199;5685;8192;36
8200;2466;3275;55
8201;2241;9498;30
8202;6635;1332;52
8203;1600;5157;43
8204;1612;8082;27
8205;3904;5787;63
8206;9506;565;96
8207;8556;8894;38
8208;1810;9345;29
8209;4381;7232;18
8210;2565;2868;16
8211;8450;285;45
8212;5971;7077;72
8213;8684;9902;23
8214;5136;6479;96
8215;7117;5146;87
8216;6391;8914;25
8217;4249;4569;79
8218;9917;7481;62
8219;2087;9084;40
8220;9278;6230;3
8221;9293;1101;20
8222;4795;4126;48
8223;1082;2880;4
8224;3967;7112;49
8225;6968;6171;71
8226;1079;6357;37
8227;2426;5748;86
8228;6230;7995;89
8229;7843;7897;68
8230;5660;4395;66
8231;4106;9685;52
8232;1940;6699;11
8233;9294;6998;84
8234;2113;5689;42
8235;6690;5684;37
8236;9874;9898;3
8237;5472;5539;33
8238;9383;1038;4
8239;3544;3765;87
8240;6362;4655;92
8241;6480;1781;69
8242;8066;5816;29
8243;9875;3998;10
8244;5404;6351;54
8245;5517;952;97
8246;7889;5328;67
8247;8904;8163;64
8248;5772;799;34
8249;1753;1228;46
8250;4296;3060;46
8251;9362;6139;77
8252;2306;4616;62
8253;2958;6863;78
8254;9901;3164;17
8255;6782;952;81
8256;2256;44;9
8257;8759;5847;27
8258;2855;3143;91
8259;9959;3206;76
8260;4998;6093;53
8261;9967;6317;92
8262;8683;9445;23
8263;5349;4874;31
8264;5623;3772;13
8265;4284;9427;27
8266;8225;1754;23
8267;8791;5126;22
8268;3088;9452;38
8269;1391;509;66
8270;7187;1533;52
8271;9212;5596;83
8272;5481;2219;2
8273;2718;5664;26
8274;5459;1567;98
8275;6389;3615;57
8276;3391;1556;43
8277;3765;4024;19
8278;1299;2183;17
8279;1493;2776;70
8280;8485;3883;84
8281;5034;1061;45
8282;9893;202;7
8283;7896;3484;54
8284;5049;6258;52
8285;8911;2729;8
8286;6872;7697;25
8287;6843;9554;45
8288;5393;7547;76
8289;2160;643;1
8290;6650;7206;100
8291;3135;1043;48
8292;1568;8550;62
8293;5305;4907;44
8294;7801;6627;28
8295;9960;5422;38
8296;9352;8086;20
8297;4657;1361;53
8298;8784;4514;85
8299;1834;8960;6
8300;6548;3159;23
8301;4803;2533;92
8302;4738;6450;15
8303;9801;2470;51
8304;6404;9998;58
8305;9290;9638;59
8306;9725;6491;63
8307;6104;8780;92
8308;3249;5585;36
8309;4689;688;16
8310;6545;6549;36
8311;5083;4487;69
8312;2748;717;5
8313;3748;4346;60
8314;9087;1320;86
8315;9264;4736;85
8316;2597;2974;93
8317;3641;856;15
8318;3628;4490;41
8319;5151;2837;21
8320;9168;6500;64
8321;1087;2400;76
8322;8066;1613;26
8323;5794;4543;54
8324;2902;740;4
8325;6672;6493;54
8326;7786;7817;43
8327;8553;5527;19
8328;1063;5551;27
8329;4727;6495;17
8330;2643;8608;100
8331;9727;1848;16
8332;1727;628;38
8333;4946;2093;94
8334;3712;7685;5
8335;5666;5619;72
8336;7525;4415;8
8337;8449;3623;61
8338;8497;9229;36
8339;7812;5818;20
8340;3348;826;82
8341;5329;9878;39
8342;6488;4013;7
8343;3756;3916;45
8344;7781;2667;27
8345;6139;9487;37
8346;5629;6991;10
8347;2172;3497;46
8348;2830;6448;95
8349;2416;7263;53
8350;6204;7274;21
8351;4048;8673;68
8352;1164;2288;92
8353;6622;9738;78
8354;1724;8549;23
8355;9756;7408;21
8356;3804;6979;89
8357;8187;7703;5
8358;9885;298;51
8359;2197;7264;11
8360;8110;359;7
8361;3401;2239;92
8362;1795;3309;72
8363;9368;2532;41
8364;4254;1513;64
8365;7758;7946;40
8366;3190;2175;27
8367;9324;5260;84
8368;8050;5002;17
8369;1612;3023;41
8370;7910;920;51
8371;2604;8785;90
8372;7437;1800;24
8373;4496;904;80
8374;8124;5990;43
8375;7709;1867;31
8376;5883;5892;78
8377;7288;2638;31
8378;5926;7230;75
8379;6604;7585;54
8380;9760;204;93
8381;5865;4111;57
8382;5828;648;34
8383;8796;8954;88
8384;1992;6784;86
8385;6658;3883;100
8386;7224;5832;32
8387;8061;9658;33
8388;8044;1936;43
8389;4911;6388;68
8390;4273;2749;62
8391;7004;2616;8
8392;7518;4180;47
8393;5200;9548;34
8394;3696;7106;72
8395;7084;3332;93
8396;4799;8790;7
8397;6375;3224;4
8398;1797;4869;87
8399;2750;9325;5
8400;3469;574;2
8401;3624;4410;43
8402;9234;230;55
8403;1779;7410;13
8404;6199;4578;88
8405;1233;8405;43
8406;6717;4288;65
8407;6325;1599;65
8408;2591;3408;72
8409;7729;385;36
8410;2020;2714;55
8411;8761;6663;31
8412;6164;2650;32
8413;5072;6229;63
8414;8457;1748;10
8415;9595;6590;31
8416;5754;6006;60
8417;2040;2417;22
8418;8099;5745;61
8419;3393;3962;65
8420;8177;6059;89
8421;5408;2914;94
8422;3303;7021;41
8423;7230;2575;27
8424;7575;5000;77
8425;6616;5762;75
8426;6527;4829;16
8427;4963;9938;78
8428;8308;2479;64
8429;5097;9249;30
8430;5996;924;65
8431;2555;4261;88
8432;5915;3319;32
8433;4202;189;64
8434;4302;7909;25
8435;9396;6597;32
8436;5616;712;10
8437;8774;2027;12
8438;3586;794;37
8439;9899;3079;64
8440;3335;9441;48
8441;7016;7796;2
8442;8464;4725;1
8443;6299;916;25
8444;4400;7958;71
8445;2352;9754;10
8446;5014;1499;53
8447;9037;1653;54
8448;7213;8939;41
8449;6183;4660;99
8450;2978;4415;30
8451;6411;3879;61
8452;9248;8820;43
8453;2090;1224;30
8454;1133;8863;91
8455;7740;9168;39
8456;3639;5780;89
8457;2674;2926;17
8458;5227;288;66
8459;4497;2849;21
8460;9561;2930;7
8461;9455;6384;4
8462;4047;3610;63
8463;8562;4516;54
8464;9321;4334;78
8465;4770;2493;88
8466;6063;7401;12
8467;4858;2661;59
8468;7205;4671;25
8469;5016;1913;82
8470;5091;6590;29
8471;6788;4992;92
8472;4552;8043;100
8473;9283;9966;76
8474;6668;8060;84
8475;5201;6847;67
8476;5167;1781;4
8477;8938;8235;28
8478;1125;9026;77
8479;3679;7883;84
8480;4758;8121;46
8481;9153;8471;25
8482;5452;2638;56
8483;4810;2772;51
8484;8858;7832;64
8485;6244;9462;83
8486;7241;153;45
8487;2067;7466;31
8488;1162;120;77
8489;2226;4072;35
8490;7611;7627;22
8491;2309;2237;79
8492;9023;4842;78
8493;2987;125;75
8494;4782;2115;10
8495;8562;1825;41
8496;8223;1729;7
8497;8043;1618;93
8498;8604;2435;22
8499;2341;9655;25
8500;3545;4620;2
8501;4354;3632;12
8502;9608;2097;43
8503;8433;390;19
8504;8184;384;35
8505;2190;1552;59
8506;9668;9723;46
8507;4383;2680;50
8508;9946;7729;51
8509;3023;2718;90
8510;6617;7290;33
8511;9366;5240;35
8512;1054;8692;66
8513;5196;1798;7
8514;7506;8752;55
8515;2714;3816;86
8516;6427;5345;1
8517;5591;5717;22
8518;5442;8124;40
8519;6212;6093;8
8520;9953;660;25
8521;3257;5366;69
8522;3374;1280;79
8523;7159;4856;62
8524;2157;6178;55
8525;2281;3716;69
8526;7233;9595;6
8527;5783;1198;12
8528;3009;1366;44
8529;4675;3541;30
8530;6190;5407;28
8531;3680;306;15
8532;8072;2413;83
8533;2197;9584;30
8534;9089;3527;77
8535;9889;2381;63
8536;4622;8743;48
8537;3863;3606;4
8538;8195;4711;49
8539;6931;3422;66
8540;6927;6284;22
8541;1264;925;53
8542;1789;3425;16
8543;2771;9813;1
8544;6828;6252;39
8545;6467;2687;63
8546;4914;4573;93
8547;7315;6185;2
8548;9696;315;44
8549;9508;24;48
8550;3264;6405;15
8551;4811;9074;50
8552;5454;1862;8
8553;6987;7330;84
8554;1190;3223;30
8555;9336;6111;85
8556;2849;8292;1
8557;1891;4652;100
8558;6073;3524;56
8559;9287;7806;92
8560;3912;7963;67
8561;1044;6912;59
8562;6974;4344;38
8563;1740;5386;75
8564;7440;7653;25
8565;9830;3075;77
8566;2033;3152;31
8567;4053;503;38
8568;9918;9909;50
8569;6324;2314;45
8570;6549;9863;92
8571;4788;2489;37
8572;7674;3305;50
8573;2403;4259;35
8574;7284;7414;22
8575;3631;9808;54
8576;5487;688;90
8577;1035;3416;72
8578;8325;9142;55
8579;6572;7236;93
8580;9039;8659;20
8581;3740;7245;18
8582;4172;3544;92
8583;8341;6810;29
8584;4229;1447;68
8585;8862;3212;93
8586;5562;7516;79
8587;9759;5586;95
8588;9219;3770;86
8589;3228;7803;59
8590;5532;4412;17
8591;2747;9748;13
8592;6834;5478;84
8593;4302;47;61
8594;7369;7834;88
8595;7345;6148;92
8596;8303;1610;64
8597;4369;4831;18
8598;6148;5935;76
8599;7739;1346;11
8600;2251;1200;5
8601;8572;1584;23
8602;7256;5886;14
8603;4431;8744;45
8604;7201;62;67
8605;6985;308;77
8606;3489;3915;34
8607;2085;3445;97
8608;3118;5037;9
8609;6358;2731;99
8610;8742;6319;96
8611;1537;7719;59
8612;5030;7080;47
8613;8317;5721;72
8614;5010;7847;8
8615;3221;1741;98
8616;9025;9089;43
8617;2756;4174;16
8618;4688;4765;9
8619;6633;8058;89
8620;8119;1999;51
8621;6605;2831;32
8622;5223;9845;23
8623;2459;2070;28
8624;3682;5532;83
8625;3103;7884;50
8626;4765;7906;49
8627;8337;7901;57
8628;5584;1459;82
8629;2838;7196;12
8630;3935;5668;76
8631;4478;5333;87
8632;5517;1931;16
8633;7697;8203;98
8634;2336;5310;8
8635;2399;5534;46
8636;9031;9049;90
8637;6739;6180;1
8638;4050;7762;72
8639;1785;4780;53
8640;9528;2681;19
8641;4737;9012;81
8642;5001;7118;88
8643;9615;1989;50
8644;4682;4887;9
8645;3609;8793;92
8646;3262;2454;38
8647;1662;4388;13
8648;1776;4506;74
8649;5847;6234;68
8650;7914;5244;34
8651;2134;4253;53
8652;7611;2681;17
8653;8063;8185;45
8654;9383;1273;16
8655;5838;397;18
8656;3372;6671;65
8657;8047;2008;66
8658;2448;9200;14
8659;2955;9781;74
8660;7701;3519;7
8661;1560;281;33
8662;4611;460;10
8663;4630;6156;90
8664;7272;2657;9
8665;9971;614;75
8666;6556;943;38
8667;6887;7197;24
8668;8961;2495;70
8669;9485;4151;42
8670;9198;5049;83
8671;1569;107;36
8672;2983;6186;86
8673;7310;5430;40
8674;5101;328;40
8675;5764;1637;7
8676;1898;1734;2
8677;9024;9745;50
8678;3996;9963;49
8679;5367;2240;38
8680;2310;574;37
8681;4370;7458;7
8682;4647;4422;100
8683;2255;139;40
8684;4165;7715;90
8685;1629;7355;66
8686;6383;7468;37
8687;1728;9159;23
8688;2787;1686;34
8689;7364;8958;18
8690;8009;6597;41
8691;9289;1129;79
8692;8311;3260;18
8693;4712;4602;34
8694;8163;6647;23
8695;2598;7187;28
8696;9833;8887;19
8697;3476;2715;19
8698;7937;4384;73
8699;2233;6592;41
8700;8101;1106;71
8701;6073;2566;99
8702;8485;7498;34
8703;9633;364;30
8704;6613;2102;38
8705;5647;2446;22
8706;2556;5551;50
8707;3238;6427;8
8708;9651;3666;4
8709;5164;2484;53
8710;1257;1503;55
8711;3306;2063;69
8712;8882;7708;56
8713;2506;790;91
8714;3937;1818;5
8715;9485;5605;7
8716;2810;4969;50
8717;2608;4621;100
8718;8451;601;38
8719;2834;2553;100
8720;6264;4417;84
8721;8113;2137;3
8722;9937;1761;41
8723;3330;748;58
8724;1756;6214;35
8725;2442;6743;29
8726;1518;5210;62
8727;5698;7001;14
8728;7820;5960;29
8729;3032;3721;64
8730;2231;3499;9
8731;2011;5862;8
8732;4468;588;73
8733;3289;5998;95
8734;9924;9507;32
8735;7752;4030;3
8736;6865;3559;68
8737;7115;6981;100
8738;7185;377;8
8739;4803;1033;68
8740;6156;4458;100
8741;3944;5799;53
8742;7111;9862;66
8743;8158;9807;75
8744;4430;603;65
8745;3626;4485;30
8746;9679;9970;70
8747;6086;3100;72
8748;2787;9806;94
8749;5384;5026;42
8750;3982;2159;65
8751;8396;8015;17
8752;3435;1147;77
8753;6921;6397;92
8754;5041;5825;61
8755;8632;3184;44
8756;2080;9651;77
8757;7632;1218;63
8758;7151;6343;82
8759;8450;5740;93
8760;7317;3916;39
8761;1443;5412;1
8762;8748;8241;66
8763;9554;5875;82
8764;7255;927;45
8765;1492;1237;19
8766;1914;4543;54
8767;5441;1766;54
8768;6690;5346;13
8769;3330;410;75
8770;8475;8099;78
8771;1876;2229;20
8772;1244;5052;99
8773;9075;5232;35
8774;6915;7831;29
8775;6288;2963;22
8776;3714;2118;49
8777;3261;7947;53
8778;3247;2740;95
8779;2295;77;100
8780;1389;9069;45
8781;9014;8096;17
8782;6847;5649;21
8783;5692;4459;32
8784;2765;9672;49
8785;1529;1307;24
8786;8808;7229;8
8787;3295;1876;52
8788;4718;3189;37
8789;6850;4191;23
8790;1289;6795;96
8791;5800;9327;43
8792;7795;3647;12
8793;9710;7998;50
8794;3733;7639;5
8795;2206;1663;15
8796;7850;9654;90
8797;8305;7075;82
8798;9205;6524;72
8799;6170;8350;82
8800;8600;8802;86
8801;3083;5712;9
8802;7557;5840;73
8803;4518;2759;76
8804;8399;2349;31
8805;8558;9509;40
8806;1373;2567;48
8807;1060;3521;80
8808;5668;1881;95
8809;4789;2975;98
8810;6309;1091;45
8811;9307;8422;63
8812;6847;4326;23
8813;1315;5091;22
8814;7790;898;68
8815;7267;1354;74
8816;7135;1701;58
8817;5410;6441;29
8818;1006;8429;39
8819;2677;2972;70
8820;2886;1229;12
8821;2706;2599;79
8822;6347;1666;16
8823;7357;1114;75
8824;6994;8823;25
