"idAsistencia";"id_sede_clase";"id_alumno"
9573;3787;8852
9574;9549;13406
9575;9358;5564
9576;11420;13821
9577;8642;2784
9578;209;826
9579;9396;14829
9580;10558;11431
9581;12495;9671
9582;6578;7383
9583;7796;207
9584;4805;4149
9585;8271;7648
9586;608;9958
9587;3522;483
9588;12269;4054
9589;6542;4374
9590;10474;6284
9591;2480;4484
9592;13148;8655
9593;6211;9448
9594;3980;6546
9595;6340;7667
9596;6395;8486
9597;5395;2200
9598;12829;14389
9599;58;4095
9600;11266;2348
9601;2837;1511
9602;3103;3539
9603;13894;5329
9604;12139;7137
9605;13198;5642
9606;15097;2873
9607;11204;14018
9608;13094;13526
9609;10647;9275
9610;59;9221
9611;6130;11830
9612;8029;9309
9613;6657;1916
9614;627;5661
9615;6383;3024
9616;539;9302
9617;2716;8401
9618;7331;8954
9619;11491;900
9620;3156;13190
9621;15344;14542
9622;1672;12333
9623;5357;7993
9624;13325;11479
9625;9947;5629
9626;2410;8090
9627;6612;4631
9628;3268;9867
9629;9747;4025
9630;5214;1925
9631;1316;145
9632;9248;10728
9633;528;103
9634;3393;4933
9635;1141;2639
9636;2532;12801
9637;9556;6907
9638;4006;5772
9639;5378;13941
9640;9136;11170
9641;5525;10136
9642;7707;3987
9643;7654;4214
9644;13640;8251
9645;8701;2393
9646;9388;9317
9647;4401;2772
9648;5656;2662
9649;14421;4088
9650;14480;12417
9651;2214;9526
9652;4517;4706
9653;10481;15212
9654;5820;9730
9655;10202;666
9656;9390;687
9657;1617;11874
9658;8211;885
9659;3951;15707
9660;11234;5197
9661;1083;13755
9662;9346;7383
9663;7229;11220
9664;1975;2283
9665;15353;14827
9666;13866;15739
9667;5452;9708
9668;11156;8366
9669;15365;3367
9670;9222;9064
9671;5270;8163
9672;1511;3790
9673;13864;15323
9674;9348;2321
9675;9127;7875
9676;6424;11977
9677;11751;5162
9678;10154;2464
9679;8856;15860
9680;13988;2124
9681;11198;10132
9682;3008;11895
9683;3956;13817
9684;13606;9357
9685;175;15723
9686;3205;12849
9687;10978;6109
9688;554;9551
9689;11723;8905
9690;1354;8097
9691;14238;11306
9692;3560;9804
9693;11026;2100
9694;10278;1514
9695;10952;15350
9696;1245;1306
9697;12817;12635
9698;10787;12427
9699;5621;2810
9700;13646;13206
9701;4973;1932
9702;11632;1567
9703;2479;2692
9704;14041;11912
9705;2846;3588
9706;12483;592
9707;1817;14992
9708;13207;14783
9709;7693;10241
9710;12785;10185
9711;10525;13204
9712;12554;6867
9713;7207;12194
9714;7477;15871
9715;9593;12500
9716;5485;15355
9717;8539;4346
9718;8713;464
9719;15071;3151
9720;3349;855
9721;4492;5442
9722;1984;4057
9723;11291;12918
9724;10651;9736
9725;2674;5089
9726;15186;14863
9727;10379;4532
9728;1394;10928
9729;15419;6278
9730;4329;6763
9731;3219;10197
9732;109;10532
9733;2200;1698
9734;2328;4550
9735;3765;14145
9736;2479;1759
9737;13380;5166
9738;6677;15213
9739;2002;1632
9740;9786;15407
9741;5269;12649
9742;12733;13539
9743;7910;7854
9744;397;7162
9745;6140;10559
9746;15438;9963
9747;3999;7629
9748;5170;10748
9749;9869;15344
9750;2461;9001
9751;5652;11497
9752;13166;12449
9753;6512;10612
9754;1871;5727
9755;8703;5499
9756;5812;827
9757;8559;2989
9758;1470;3075
9759;10357;1507
9760;8644;15085
9761;7957;14707
9762;12391;13423
9763;14774;11648
9764;13439;7548
9765;7827;8724
9766;2608;4674
9767;13511;1642
9768;96;15832
9769;4524;781
9770;6747;15622
9771;10572;7654
9772;3402;2425
9773;7484;13254
9774;4964;4838
9775;8317;11889
9776;14601;14491
9777;5888;2177
9778;6205;15939
9779;6627;11974
9780;3269;6924
9781;3377;12200
9782;4407;6655
9783;516;14552
9784;7955;3748
9785;15109;7201
9786;7913;15307
9787;10637;11333
9788;4340;15795
9789;3798;15875
9790;10872;8269
9791;726;4284
9792;953;9775
9793;14561;10390
9794;5542;13951
9795;1442;7684
9796;11199;13893
9797;13043;992
9798;13621;2825
9799;11767;11656
9800;11023;8551
9801;9326;3355
9802;3166;2783
9803;9059;12314
9804;8676;7410
9805;2946;9485
9806;5779;10327
9807;6140;14473
9808;8446;6999
9809;758;1866
9810;9475;12830
9811;7519;22
9812;13377;10604
9813;14550;2048
9814;3359;5694
9815;4569;15803
9816;13220;4604
9817;10436;15766
9818;3628;12390
9819;9679;13544
9820;4032;13204
9821;888;160
9822;1275;8066
9823;13302;5755
9824;2856;14259
9825;3272;2721
9826;8609;5912
9827;308;10359
9828;3524;5774
9829;6948;8789
9830;5799;8199
9831;2585;2733
9832;2293;4498
9833;4818;14233
9834;6877;6485
9835;1938;3610
9836;12934;12868
9837;14533;8118
9838;11488;7063
9839;4020;9471
9840;15119;2595
9841;9024;10233
9842;5366;13337
9843;9263;12963
9844;11038;11488
9845;8622;122
9846;8635;12897
9847;9363;7250
9848;13808;2929
9849;3256;1827
9850;11752;13104
9851;10278;3238
9852;13987;7568
9853;14099;897
9854;3407;9889
9855;2395;898
9856;6033;11927
9857;7274;13618
9858;12080;12690
9859;7295;9339
9860;5295;11493
9861;8299;3483
9862;13719;12314
9863;14482;11800
9864;7188;13216
9865;3575;3677
9866;4242;8419
9867;8700;9269
9868;6747;5389
9869;4005;14040
9870;14437;14357
9871;13429;14301
9872;5204;15295
9873;15016;14760
9874;11358;10926
9875;5714;8908
9876;6047;12089
9877;5153;12499
9878;5871;836
9879;3982;2961
9880;6525;9778
9881;3320;3380
9882;5460;11211
9883;12729;9430
9884;13933;5370
9885;1738;15153
9886;3466;1007
9887;15362;11183
9888;7867;13211
9889;8977;11966
9890;15404;5075
9891;1554;10214
9892;4818;3
9893;9345;9507
9894;7374;8238
9895;4559;7481
9896;3914;9164
9897;7642;10919
9898;9048;639
9899;10303;14114
9900;11250;12365
9901;6468;1931
9902;8506;9777
9903;11103;3559
9904;5754;6596
9905;15463;8495
9906;4721;14696
9907;2335;7725
9908;11451;2461
9909;14782;2320
9910;15364;11192
9911;4081;1523
9912;1980;1510
9913;363;4440
9914;14991;3444
9915;9451;15939
9916;11065;9097
9917;10920;3454
9918;10899;1979
9919;9317;13869
9920;3282;15473
9921;276;6472
9922;2847;11887
9923;9931;10569
9924;11631;6913
9925;14049;7933
9926;2751;2878
9927;3645;2297
9928;6009;8356
9929;9200;11958
9930;13955;7566
9931;14090;6694
9932;9105;5995
9933;2111;8213
9934;1076;12352
9935;11818;1403
9936;14110;2341
9937;12978;11201
9938;2216;9497
9939;1513;14160
9940;3429;14836
9941;5002;14032
9942;10235;10318
9943;14587;7187
9944;9506;1276
9945;1871;1578
9946;11033;11377
9947;2744;9443
9948;473;5284
9949;1900;8516
9950;3202;4767
9951;12556;5021
9952;1674;683
9953;6805;6237
9954;9033;1617
9955;15082;8109
9956;1248;13022
9957;11779;5750
9958;4549;15582
9959;6337;10323
9960;13278;6902
9961;11808;15434
9962;1194;7039
9963;7862;15343
9964;8040;13257
9965;4458;2607
9966;5937;13098
9967;5104;2993
9968;14555;2815
9969;424;11672
9970;1961;8507
9971;795;12139
9972;6978;14040
9973;15081;10641
9974;2250;14450
9975;10162;13778
9976;15475;15150
9977;14225;1870
9978;2577;9031
9979;10815;4948
9980;169;1821
9981;5563;5940
9982;8314;5552
9983;12730;10412
9984;9147;2092
9985;11915;3326
9986;4329;13663
9987;1977;2521
9988;11290;4469
9989;11315;7026
9990;13602;4141
9991;961;6828
9992;4089;13290
9993;10163;7135
9994;5153;10877
9995;4690;13830
9996;4830;4020
9997;15333;9866
9998;1190;10572
9999;7850;3300
10000;7729;8824
10001;6751;11715
10002;14894;9859
10003;3419;5209
10004;1122;7042
10005;4111;15208
10006;9758;12438
10007;11842;10513
10008;2079;7196
10009;2477;4590
10010;9026;8750
10011;10377;3306
10012;12629;14650
10013;1783;15979
10014;9261;2139
10015;7700;15676
10016;12729;14900
10017;10294;13406
10018;2621;5239
10019;266;979
10020;2366;518
10021;10163;4000
10022;7797;3853
10023;13325;4500
10024;12539;10111
10025;3937;6809
10026;1791;12086
10027;3547;827
10028;6780;2247
10029;3115;2588
10030;10528;2009
10031;6751;5386
10032;5482;566
10033;2856;15339
10034;4862;7372
10035;14539;1057
10036;12002;15819
10037;10384;7814
10038;13852;2215
10039;6063;14205
10040;4043;5494
10041;6608;2857
10042;3713;1567
10043;11403;9342
10044;13078;11386
10045;2093;15325
10046;2844;12591
10047;5526;15905
10048;13526;15539
10049;11658;4636
10050;3806;5241
10051;6428;14378
10052;5179;12468
10053;5358;1959
10054;6468;2839
10055;1650;9884
10056;1369;14229
10057;12509;202
10058;986;12391
10059;4958;850
10060;7247;11346
10061;12461;9467
10062;1264;5277
10063;802;939
10064;773;2261
10065;2142;5973
10066;6498;13196
10067;15195;1784
10068;2802;11208
10069;14062;10293
10070;9162;5138
10071;612;7329
10072;12796;10350
10073;8025;11769
10074;8107;926
10075;4403;12476
10076;3634;13025
10077;8826;5974
10078;9137;8800
10079;12612;2851
10080;12386;5488
10081;8824;12636
10082;13833;5150
10083;7730;15990
10084;6248;8112
10085;630;12487
10086;4862;13570
10087;7809;12150
10088;10400;13208
10089;2538;14928
10090;4911;10069
10091;13251;5714
10092;11329;9993
10093;5469;13049
10094;14503;6850
10095;11685;3522
10096;3790;10538
10097;3889;13069
10098;8822;8148
10099;4134;4949
10100;12724;7913
10101;4740;8755
10102;14976;2113
10103;14694;14298
10104;12817;14769
10105;2707;1181
10106;5242;7661
10107;612;7167
10108;14582;15618
10109;12686;14852
10110;2843;10309
10111;6887;13333
10112;12334;1377
10113;2645;5213
10114;8769;3273
10115;5935;15296
10116;12740;9279
10117;11677;4875
10118;4381;15686
10119;6215;1325
10120;9686;7399
10121;2905;8016
10122;6007;2232
10123;7363;13181
10124;7676;9903
10125;13128;14479
10126;3300;12167
10127;8161;11307
10128;8066;7452
10129;2740;14105
10130;11369;7817
10131;3167;9693
10132;438;12759
10133;10040;6820
10134;13161;4939
10135;1556;5586
10136;14979;11170
10137;14168;15574
10138;15305;15605
10139;15388;3028
10140;2919;5943
10141;14353;10588
10142;7378;3255
10143;2797;14660
10144;3629;9337
10145;4869;3991
10146;4401;1259
10147;12603;5450
10148;5041;3782
10149;13956;6529
10150;6155;2248
10151;10151;4874
10152;5127;3910
10153;14392;13461
10154;5129;13683
10155;4325;14844
10156;11444;8114
10157;6027;7033
10158;8603;2376
10159;10085;6824
10160;6199;12297
10161;5328;512
10162;12750;8230
10163;5748;2806
10164;11659;1798
10165;9274;3833
10166;416;7133
10167;8888;7608
10168;5113;2437
10169;10004;15412
10170;3535;13202
10171;10820;2033
10172;12449;244
10173;5151;2612
10174;3296;4713
10175;7129;11348
10176;8675;5733
10177;5081;5109
10178;2466;5999
10179;424;13496
10180;2675;10412
10181;9190;13471
10182;3595;12415
10183;6888;9231
10184;441;12918
10185;3978;257
10186;15318;9252
10187;5695;4443
10188;6408;4005
10189;15256;10316
10190;1022;6892
10191;14925;6979
10192;8806;13853
10193;13050;14647
10194;8367;14761
10195;2980;3383
10196;10513;15132
10197;6205;1389
10198;14039;11148
10199;3354;9146
10200;12441;6711
10201;4090;14934
10202;1573;10365
10203;5306;14816
10204;689;14600
10205;3263;3835
10206;8258;9331
10207;7679;4242
10208;7943;11235
10209;13516;1747
10210;14316;3884
10211;7756;15196
10212;4595;10459
10213;10159;8064
10214;2336;7017
10215;2282;10985
10216;9078;8625
10217;9839;505
10218;13570;4455
10219;6172;3415
10220;15439;12417
10221;7745;15216
10222;2314;960
10223;6161;11366
10224;3136;12087
10225;754;7846
10226;4865;3147
10227;5021;1147
10228;2882;8696
10229;5977;9918
10230;9274;1152
10231;12240;13322
10232;9348;13274
10233;2388;8290
10234;6458;8330
10235;14564;3563
10236;8851;13854
10237;1858;9803
10238;4278;9061
10239;6483;12232
10240;8717;10093
10241;4922;13936
10242;5034;12345
10243;8039;15267
10244;7261;706
10245;14173;3000
10246;7891;11861
10247;2007;13507
10248;13566;2354
10249;6212;8098
10250;3755;4395
10251;13546;5374
10252;12247;297
10253;15329;2170
10254;9247;8426
10255;12782;1162
10256;6867;10950
10257;4183;11273
10258;14633;10958
10259;132;14649
10260;243;4041
10261;9416;12434
10262;13585;6063
10263;7034;13306
10264;10099;12865
10265;10117;14387
10266;2694;12257
10267;10275;14579
10268;6109;14569
10269;12723;5301
10270;11733;7467
10271;11990;942
10272;14435;526
10273;977;14902
10274;9531;10687
10275;3183;11047
10276;12684;9084
10277;534;11886
10278;1777;15954
10279;1834;8448
10280;3043;10454
10281;8696;10886
10282;5356;956
10283;9184;7807
10284;8813;3975
10285;485;1320
10286;2096;122
10287;7452;12504
10288;15480;3328
10289;10231;12506
10290;13109;14802
10291;8501;11794
10292;10805;13879
10293;10584;8171
10294;10178;2984
10295;5084;1565
10296;4383;1179
10297;11346;207
10298;14949;8443
10299;4441;5960
10300;7026;15068
10301;15108;13640
10302;12377;15737
10303;10994;14901
10304;201;13783
10305;8489;6861
10306;13859;3082
10307;6241;15135
10308;8225;6389
10309;8498;10806
10310;11714;13549
10311;14550;5320
10312;984;4431
10313;2650;4524
10314;11454;38
10315;7852;6075
10316;14066;6355
10317;6951;5808
10318;982;1883
10319;3938;761
10320;9088;6668
10321;13624;10592
10322;2237;5035
10323;10538;15746
10324;3259;25
10325;2614;5764
10326;14599;2077
10327;1180;14083
10328;15061;10849
10329;8906;9085
10330;4867;9870
10331;1360;1190
10332;13600;1215
10333;1406;713
10334;13456;1523
10335;3455;10430
10336;5569;883
10337;4773;3665
10338;12076;10004
10339;4258;9540
10340;4020;12499
10341;1284;3758
10342;5177;2840
10343;13379;11
10344;5780;11072
10345;8253;12569
10346;11903;3949
10347;10089;11646
10348;10061;14778
10349;3598;4441
10350;14849;12862
10351;10072;12678
10352;7665;1442
10353;12758;13351
10354;12689;15463
10355;3961;7581
10356;9835;571
10357;690;13495
10358;13306;2303
10359;10249;9985
10360;1356;3019
10361;1945;97
10362;11940;5010
10363;5149;2072
10364;4652;6571
10365;12918;7763
10366;5659;14418
10367;13017;912
10368;3037;11482
10369;12102;1252
10370;5797;10613
10371;13177;9335
10372;8468;11815
10373;3101;15810
10374;15191;14665
10375;5366;9003
10376;12815;7591
10377;6305;5439
10378;13583;15155
10379;4780;15467
10380;6866;8197
10381;4850;691
10382;7522;14936
10383;11824;4580
10384;14442;11100
10385;8294;1890
10386;5735;13151
10387;14313;5050
10388;2922;6295
10389;5808;535
10390;7521;13964
10391;3123;2368
10392;2909;2007
10393;7623;6707
10394;10029;15607
10395;1842;3929
10396;8161;9741
10397;6939;11377
10398;8139;5770
10399;7828;13902
10400;1710;1018
10401;15123;9766
10402;12956;261
10403;4933;10834
10404;11017;12342
10405;1252;891
10406;7362;6013
10407;7178;14626
10408;12592;10672
10409;9953;12500
10410;9897;2668
10411;8451;4177
10412;13534;5101
10413;3458;8859
10414;14792;2636
10415;13776;8869
10416;2215;2403
10417;6749;10324
10418;14981;4961
10419;11030;8572
10420;7955;6714
10421;15307;6217
10422;9341;11867
10423;14705;9021
10424;9790;2321
10425;12617;10535
10426;8981;2702
10427;9534;4240
10428;7967;10835
10429;15485;2972
10430;13954;8282
10431;5588;823
10432;13202;526
10433;2062;3910
10434;4191;9238
10435;14338;7560
10436;3088;4707
10437;9147;12386
10438;7925;14679
10439;7489;6405
10440;9713;2106
10441;339;9987
10442;14745;4545
10443;10195;10124
10444;416;11390
10445;44;2899
10446;13108;9877
10447;14172;3551
10448;14165;3957
10449;6171;2515
10450;5559;812
10451;12689;1860
10452;10943;5741
10453;5560;1618
10454;346;2506
10455;8114;804
10456;12267;1806
10457;3644;10307
10458;1360;8060
10459;4622;7302
10460;7440;66
10461;13446;11752
10462;6258;3925
10463;7791;14886
10464;13895;1582
10465;14358;14902
10466;14215;2605
10467;12673;11155
10468;14792;11652
10469;10885;8390
10470;8409;937
10471;4287;15903
10472;11227;4496
10473;13224;9791
10474;644;14056
10475;4471;10193
10476;6148;7962
10477;14692;15662
10478;10740;7625
10479;14788;3700
10480;2797;8270
10481;5455;9705
10482;12252;3002
10483;14409;7327
10484;13957;6316
10485;2233;6447
10486;6485;13124
10487;14976;968
10488;8385;7796
10489;1395;12218
10490;240;15913
10491;11932;14328
10492;6943;10936
10493;14824;1443
10494;9280;11131
10495;7767;6227
10496;14955;15748
10497;1705;7647
10498;7480;6635
10499;14403;3866
10500;15111;1952
10501;15263;2567
10502;14796;469
10503;10576;12263
10504;374;5345
10505;11803;12969
10506;9585;12883
10507;10273;10313
10508;2314;13571
10509;8310;10869
10510;2195;10375
10511;1222;12291
10512;13110;6828
10513;1817;186
10514;15369;252
10515;5026;2780
10516;12824;3017
10517;4735;12014
10518;9469;14085
10519;5603;6795
10520;11621;10570
10521;3401;8790
10522;5752;7099
10523;6513;5800
10524;10572;12325
10525;6167;13374
10526;102;1861
10527;14666;13574
10528;3430;15654
10529;10106;8803
10530;3311;15807
10531;9032;6177
10532;7060;9260
10533;7198;10832
10534;13871;2854
10535;5582;13385
10536;5597;10884
10537;14905;5839
10538;8250;13631
10539;2447;14654
10540;2240;5130
10541;13810;11530
10542;8690;5027
10543;5043;9309
10544;10584;11196
10545;2124;7354
10546;5538;1735
10547;1281;7642
10548;3054;6050
10549;9832;10049
10550;11570;14520
10551;1717;3844
10552;12179;10948
10553;13774;8209
10554;13019;10350
10555;12666;7279
10556;12993;3110
10557;15072;15177
10558;740;9849
10559;5998;803
10560;9973;15313
10561;1698;6911
10562;4156;7162
10563;13600;7129
10564;12166;992
10565;1207;6119
10566;1249;15106
10567;684;13906
10568;11380;3608
10569;6428;1179
10570;4700;3115
10571;5589;1130
10572;14875;4998
10573;4618;2822
10574;12285;8899
10575;10738;3447
10576;10029;1473
10577;6429;323
10578;13984;1959
10579;7412;739
10580;8846;2920
10581;11891;4336
10582;12937;12408
10583;9432;402
10584;3485;7825
10585;9907;14609
10586;7014;7534
10587;1572;6864
10588;3816;11530
10589;1240;684
10590;8199;7104
10591;9926;3042
10592;33;6603
10593;11118;5547
10594;9721;1068
10595;5283;8603
10596;5227;8353
10597;5191;15324
10598;86;670
10599;15201;6978
10600;14232;11175
10601;5957;8842
10602;8724;7753
10603;4073;13019
10604;3128;10547
10605;10934;8393
10606;4236;13607
10607;11845;10426
10608;10889;3348
10609;2277;8189
10610;13196;10737
10611;14477;4977
10612;12410;2519
10613;5343;6308
10614;14733;4347
10615;7582;13047
10616;2845;4657
10617;10028;15922
10618;13806;10340
10619;3749;2933
10620;8080;2605
10621;4684;8765
10622;5493;7520
10623;6699;13533
10624;15443;4435
10625;10563;5550
10626;11029;12216
10627;2312;7897
10628;6420;14190
10629;6108;10961
10630;5593;9686
10631;12108;15248
10632;6922;1227
10633;9524;1908
10634;13712;2704
10635;853;14476
10636;12373;13325
10637;6614;1131
10638;6193;13728
10639;10488;4786
10640;1723;11774
10641;6841;13846
10642;13465;2628
10643;14288;4367
10644;6213;1768
10645;932;3283
10646;2475;4398
10647;8179;13424
10648;7904;15603
10649;14566;2194
10650;9750;6782
10651;14432;13779
10652;12595;7658
10653;14739;13167
10654;5400;13209
10655;10362;14809
10656;4957;2931
10657;4367;15108
10658;3701;6899
10659;4928;11861
10660;15384;8773
10661;7284;1410
10662;10777;4774
10663;8030;1553
10664;8979;6370
10665;6014;15603
10666;1909;10154
10667;12533;13372
10668;7606;15824
10669;10672;10017
10670;15046;10762
10671;4503;9612
10672;11266;15592
10673;12364;3831
10674;11225;15717
10675;13947;5822
10676;13335;6432
10677;14548;13255
10678;9106;8482
10679;5091;8167
10680;14708;2914
10681;11557;12565
10682;14122;12394
10683;3954;2549
10684;10362;5657
10685;12362;15238
10686;6036;1952
10687;7364;5487
10688;13086;13510
10689;14838;2168
10690;1834;5973
10691;4901;9575
10692;7910;11540
10693;9338;5976
10694;13722;11954
10695;5249;1521
10696;2143;14248
10697;13428;12583
10698;12694;4723
10699;15013;1985
10700;12959;15268
10701;13937;7837
10702;5555;5143
10703;14505;11468
10704;1070;5174
10705;1056;10287
10706;5709;8245
10707;13551;4997
10708;641;14605
10709;14349;13349
10710;10370;13810
10711;4679;8625
10712;7561;719
10713;6275;4671
10714;9935;14351
10715;4915;8628
10716;9589;4286
10717;8124;5282
10718;11309;9849
10719;7992;15935
10720;2003;7149
10721;12973;9006
10722;7070;3300
10723;7144;13282
10724;9857;14539
10725;12422;880
10726;9954;10252
10727;933;7982
10728;2576;201
10729;3880;90
10730;4663;1238
10731;8646;12642
10732;9180;9819
10733;11731;6703
10734;8637;5333
10735;13753;10663
10736;9573;4030
10737;1579;12898
10738;677;12468
10739;11387;13491
10740;8033;6933
10741;4868;3616
10742;471;12405
10743;7430;2533
10744;12429;903
10745;11019;10632
10746;291;11927
10747;1895;11556
10748;14005;7151
10749;14940;12858
10750;5954;253
10751;7094;6463
10752;11044;947
10753;13828;6904
10754;4644;9898
10755;14661;4839
10756;5406;14169
10757;11427;2135
10758;10890;697
10759;12739;11792
10760;13936;2609
10761;222;6852
10762;946;4506
10763;13487;931
10764;12338;3059
10765;2625;14246
10766;5392;3387
10767;6211;9524
10768;1901;7048
10769;7887;13691
10770;3179;9114
10771;10402;2751
10772;5948;11017
10773;14235;5357
10774;5502;1594
10775;3289;3487
10776;9893;9733
10777;4688;2846
10778;14182;1308
10779;10453;14492
10780;7171;2136
10781;5788;14458
10782;9209;7810
10783;4606;9401
10784;12835;268
10785;4774;1382
10786;7234;3978
10787;12140;15359
10788;12710;13479
10789;13868;3026
10790;12472;5458
10791;7563;5972
10792;8692;7965
10793;14397;1659
10794;12888;14730
10795;460;7005
10796;13660;910
10797;2848;3458
10798;1510;1736
10799;15147;12953
10800;3464;8598
10801;2612;6812
10802;10064;3126
10803;1034;7131
10804;10574;12292
10805;13570;3196
10806;1669;12710
10807;7586;9801
10808;510;8161
10809;168;2142
10810;10803;13066
10811;530;9108
10812;4724;8112
10813;3359;12712
10814;13261;5209
10815;1192;1938
10816;14112;15315
10817;10793;14537
10818;2762;13552
10819;393;15096
10820;12879;935
10821;12290;6170
10822;8249;7157
10823;5272;1119
10824;13212;11607
10825;10539;1524
10826;9222;10203
10827;5614;7391
10828;9721;1521
10829;13155;5525
10830;1006;8434
10831;10742;9102
10832;8749;10999
10833;8538;2488
10834;6712;15808
10835;13505;5109
10836;6484;948
10837;11721;11417
10838;11617;3593
10839;5283;1982
10840;6041;5197
10841;4971;11380
10842;15186;2258
10843;8161;14247
10844;8425;8019
10845;6622;9401
10846;272;2552
10847;7814;15333
10848;14142;12668
10849;14599;9555
10850;9341;15495
10851;2340;9255
10852;10870;7092
10853;7703;3889
10854;13332;8443
10855;3248;9525
10856;11780;182
10857;282;9810
10858;3052;13079
10859;2418;3477
10860;14441;12689
10861;5728;3325
10862;12538;9404
10863;11250;2740
10864;1441;14618
10865;5212;11257
10866;5811;8698
10867;11260;3462
10868;11059;5336
10869;11683;7092
10870;4550;3563
10871;2950;8578
10872;8691;7968
10873;1515;11995
10874;10043;3350
10875;12406;4478
10876;10575;6060
10877;928;2427
10878;5833;4027
10879;14482;10575
10880;8537;1837
10881;10336;10477
10882;11603;12433
10883;13789;9454
10884;2854;1368
10885;2806;10615
10886;3731;11230
10887;13110;11999
10888;10130;7591
10889;10613;11281
10890;4444;454
10891;6145;3342
10892;2718;265
10893;9;7780
10894;6669;12004
10895;7858;12860
10896;259;2444
10897;9918;14279
10898;5210;448
10899;14471;9968
10900;7452;3215
10901;13551;15816
10902;1358;14671
10903;2082;4794
10904;5851;6186
10905;12394;13637
10906;3811;2762
10907;5573;10700
10908;6057;14404
10909;11757;11627
10910;7223;9044
10911;4461;13330
10912;1167;13524
10913;15071;3409
10914;3528;9133
10915;13818;6519
10916;13267;9105
10917;9353;3073
10918;4460;6256
10919;11182;1703
10920;6150;12597
10921;14948;3964
10922;8122;14496
10923;4931;5350
10924;14219;12524
10925;6298;12100
10926;11645;9865
10927;13254;5613
10928;9014;13673
10929;10794;8001
10930;7349;15561
10931;11682;1070
10932;12692;15446
10933;3952;8761
10934;545;2212
10935;7388;8010
10936;6281;9100
10937;12150;14384
10938;13123;8041
10939;8086;6659
10940;9656;9797
10941;9588;2222
10942;9627;8067
10943;8835;14213
10944;12981;3878
10945;1203;10016
10946;11947;15435
10947;5693;15715
10948;7322;7439
10949;8992;15672
10950;1637;9643
10951;8885;12279
10952;12283;5743
10953;5578;1260
10954;4858;12617
10955;12716;12488
10956;12615;4359
10957;5000;2846
10958;13290;15337
10959;8255;15095
10960;1194;14066
10961;2176;942
10962;12900;11868
10963;4795;2184
10964;3510;8780
10965;3987;15730
10966;13382;5013
10967;3573;14000
10968;13510;2773
10969;6730;121
10970;13551;3529
10971;10403;4123
10972;13592;11136
10973;1440;113
10974;1968;6733
10975;7958;13056
10976;15186;5331
10977;14467;12049
10978;7315;12970
10979;6502;13817
10980;13406;5176
10981;11946;2835
10982;14482;7492
10983;13832;6400
10984;7285;14465
10985;11570;12064
10986;14949;6263
10987;6197;14
10988;7356;5320
10989;10056;7800
10990;13245;3811
10991;9661;2552
10992;2054;13683
10993;6403;8852
10994;5358;1976
10995;5023;11098
10996;682;11600
10997;4657;10365
10998;12194;8194
10999;3901;14078
11000;316;3993
11001;5191;9257
11002;11082;8171
11003;3360;13616
11004;134;10025
11005;1532;364
11006;7929;8655
11007;2470;14558
11008;3288;6107
11009;7005;8952
11010;7342;8044
11011;8702;2402
11012;2391;5297
11013;1457;12848
11014;15315;987
11015;8975;9381
11016;850;12879
11017;6647;1228
11018;11444;12345
11019;905;14908
11020;9894;12755
11021;7400;8793
11022;3321;9520
11023;5955;4286
11024;1188;11732
11025;6538;4938
11026;5476;13691
11027;15004;7558
11028;7314;11924
11029;14323;13791
11030;7822;5169
11031;14039;2837
11032;6923;11756
11033;7995;325
11034;3376;7281
11035;90;5400
11036;6928;1505
11037;5683;4445
11038;6505;15184
11039;571;8302
11040;2704;4464
11041;7687;5187
11042;14577;12244
11043;184;3717
11044;4747;14818
11045;8147;12721
11046;13988;13375
11047;2323;2484
11048;2179;12979
11049;569;9439
11050;14902;7068
11051;6742;5350
11052;8210;11404
11053;9006;10546
11054;1089;2290
11055;11047;1270
11056;1079;6337
11057;7916;15105
11058;3755;4459
11059;8032;574
11060;8677;9429
11061;1353;2888
11062;6676;13068
11063;2959;588
11064;12156;10346
11065;10306;11897
11066;15163;9985
11067;7474;7260
11068;7198;1068
11069;3298;7042
11070;12439;12626
11071;8641;14214
11072;11834;11350
11073;4334;12380
11074;12927;10545
11075;3595;10339
11076;10408;7029
11077;8047;5564
11078;7802;4292
11079;9300;3287
11080;1991;10513
11081;4464;11151
11082;11457;8418
11083;3137;13988
11084;10585;6326
11085;11576;12358
11086;3692;7438
11087;393;7382
11088;7878;10259
11089;10831;333
11090;14353;8124
11091;5891;7647
11092;13335;15903
11093;9685;660
11094;2950;9443
11095;6034;13747
11096;1074;3169
11097;4088;15360
11098;1090;8154
11099;11133;14947
11100;33;11884
11101;8247;7835
11102;11316;2576
11103;2683;3737
11104;1229;13046
11105;7032;394
11106;13866;5717
11107;8006;4196
11108;7404;7929
11109;3857;2678
11110;1320;15228
11111;3015;2321
11112;2820;6814
11113;7186;3094
11114;3989;11394
11115;4958;3158
11116;9852;15852
11117;9600;5781
11118;330;14977
11119;14956;13778
11120;7093;15956
11121;10262;14480
11122;9322;6764
11123;4054;6667
11124;124;12539
11125;12015;9128
11126;1590;14701
11127;13991;12543
11128;4214;11603
11129;5728;1453
11130;1075;7215
11131;2702;14855
11132;9716;6657
11133;5063;10451
11134;5081;14340
11135;5284;15815
11136;1290;4448
11137;248;3208
11138;10483;10603
11139;719;8010
11140;11402;10716
11141;1494;5248
11142;15256;10375
11143;1929;11153
11144;13983;6067
11145;15010;3368
11146;12521;360
